x,V
    0.324000,    1.296000
    0.328000,    1.312000
    0.332000,    1.328000
    0.336000,    1.344000
    0.340000,    1.360000
    0.344000,    1.376000
    0.348000,    1.392000
    0.352000,    1.408000
    0.356000,    1.424000
    0.360000,    1.440000
    0.364000,    1.456000
    0.368000,    1.472000
    0.372000,    1.488000
    0.376000,    1.504000
    0.380000,    1.520000
    0.384000,    1.536000
    0.388000,    1.552000
    0.392000,    1.568000
    0.396000,    1.584000
    0.400000,    1.600000
    0.404000,    1.616000
    0.408000,    1.632000
    0.412000,    1.648000
    0.416000,    1.664000
    0.420000,    1.680000
    0.424000,    1.696000
    0.428000,    1.712000
    0.432000,    1.728000
    0.436000,    1.744000
    0.440000,    1.760000
    0.444000,    1.776000
    0.448000,    1.792000
    0.452000,    1.808000
    0.456000,    1.824000
    0.460000,    1.840000
    0.464000,    1.856000
    0.468000,    1.872000
    0.472000,    1.888000
    0.476000,    1.904000
    0.480000,    1.920000
    0.484000,    1.936000
    0.488000,    1.952000
    0.492000,    1.968000
    0.496000,    1.984000
    0.500000,    2.000000
    0.504000,    2.016000
    0.508000,    2.032000
    0.512000,    2.048000
    0.516000,    2.064000
    0.520000,    2.080000
    0.524000,    2.096000
    0.528000,    2.112000
    0.532000,    2.128000
    0.536000,    2.144000
    0.540000,    2.160000
    0.544000,    2.176000
    0.548000,    2.192000
    0.552000,    2.208000
    0.556000,    2.224000
    0.560000,    2.240000
    0.564000,    2.256000
    0.568000,    2.272000
    0.572000,    2.288000
    0.576000,    2.304000
    0.580000,    2.320000
    0.584000,    2.336000
    0.588000,    2.352000
    0.592000,    2.368000
    0.596000,    2.384000
    0.600000,    2.400000
    0.604000,    2.416000
    0.608000,    2.432000
    0.612000,    2.448000
    0.616000,    2.464000
    0.620000,    2.480000
    0.624000,    2.496000
    0.628000,    2.512000
    0.632000,    2.528000
    0.636000,    2.544000
    0.640000,    2.560000
    0.644000,    2.576000
    0.648000,    2.592000
    0.652000,    2.608000
    0.656000,    2.624000
    0.660000,    2.640000
    0.664000,    2.656000
    0.668000,    2.672000
    0.672000,    2.688000
    0.676000,    2.704000
    0.680000,    2.720000
    0.684000,    2.736000
    0.688000,    2.752000
    0.692000,    2.768000
    0.696000,    2.784000
    0.700000,    2.800000
    0.704000,    2.816000
    0.708000,    2.832000
    0.712000,    2.848000
    0.716000,    2.864000
    0.720000,    2.880000
    0.724000,    2.896000
    0.728000,    2.912000
    0.732000,    2.928000
    0.736000,    2.944000
    0.740000,    2.960000
    0.744000,    2.976000
    0.748000,    2.992000
    0.752000,    3.008000
    0.756000,    3.024000
    0.760000,    3.040000
    0.764000,    3.056000
    0.768000,    3.072000
    0.772000,    3.088000
    0.776000,    3.104000
    0.780000,    3.120000
    0.784000,    3.136000
    0.788000,    3.152000
    0.792000,    3.168000
    0.796000,    3.184000
    0.800000,    3.200000
    0.804000,    3.216000
    0.808000,    3.232000
    0.812000,    3.248000
    0.816000,    3.264000
    0.820000,    3.280000
    0.824000,    3.296000
    0.828000,    3.312000
    0.832000,    3.328000
    0.836000,    3.344000
    0.840000,    3.360000
    0.844000,    3.376000
    0.848000,    3.392000
    0.852000,    3.408000
    0.856000,    3.424000
    0.860000,    3.440000
    0.864000,    3.456000
    0.868000,    3.472000
    0.872000,    3.488000
    0.876000,    3.504000
    0.880000,    3.520000
    0.884000,    3.536000
    0.888000,    3.552000
    0.892000,    3.568000
    0.896000,    3.584000
    0.900000,    3.600000
    0.904000,    3.616000
    0.908000,    3.632000
    0.912000,    3.648000
    0.916000,    3.664000
    0.920000,    3.680000
    0.924000,    3.696000
    0.928000,    3.712000
    0.932000,    3.728000
    0.936000,    3.744000
    0.940000,    3.760000
    0.944000,    3.776000
    0.948000,    3.792000
    0.952000,    3.808000
    0.956000,    3.824000
    0.960000,    3.840000
    0.964000,    3.856000
    0.968000,    3.872000
    0.972000,    3.888000
    0.976000,    3.904000
    0.980000,    3.920000
    0.984000,    3.936000
    0.988000,    3.952000
    0.992000,    3.968000
    0.996000,    3.984000
    1.000000,    4.000000
    1.004000,    4.016000
    1.008000,    4.032000
    1.012000,    4.048000
    1.016000,    4.064000
    1.020000,    4.080000
    1.024000,    4.096000
    1.028000,    4.112000
    1.032000,    4.128000
    1.036000,    4.144000
    1.040000,    4.160000
    1.044000,    4.176000
    1.048000,    4.192000
    1.052000,    4.208000
    1.056000,    4.224000
    1.060000,    4.240000
    1.064000,    4.256000
    1.068000,    4.272000
    1.072000,    4.288000
    1.076000,    4.304000
    1.080000,    4.320000
    1.084000,    4.336000
    1.088000,    4.352000
    1.092000,    4.368000
    1.096000,    4.384000
    1.100000,    4.400000
    1.104000,    4.416000
    1.108000,    4.432000
    1.112000,    4.448000
    1.116000,    4.464000
    1.120000,    4.480000
    1.124000,    4.496000
    1.128000,    4.512000
    1.132000,    4.528000
    1.136000,    4.544000
    1.140000,    4.560000
    1.144000,    4.576000
    1.148000,    4.592000
    1.152000,    4.608000
    1.156000,    4.624000
    1.160000,    4.640000
    1.164000,    4.656000
    1.168000,    4.672000
    1.172000,    4.688000
    1.176000,    4.704000
    1.180000,    4.720000
    1.184000,    4.736000
    1.188000,    4.752000
    1.192000,    4.768000
    1.196000,    4.784000
    1.200000,    4.800000
    1.204000,    4.816000
    1.208000,    4.832000
    1.212000,    4.848000
    1.216000,    4.864000
    1.220000,    4.880000
    1.224000,    4.896000
    1.228000,    4.912000
    1.232000,    4.928000
    1.236000,    4.944000
    1.240000,    4.960000
    1.244000,    4.976000
    1.248000,    4.992000
    1.252000,    5.008000
    1.256000,    5.024000
    1.260000,    5.040000
    1.264000,    5.056000
    1.268000,    5.072000
    1.272000,    5.088000
    1.276000,    5.104000
    1.280000,    5.120000
    1.284000,    5.136000
    1.288000,    5.152000
    1.292000,    5.168000
    1.296000,    5.184000
    1.300000,    5.200000
    1.304000,    5.216000
    1.308000,    5.232000
    1.312000,    5.248000
    1.316000,    5.264000
    1.320000,    5.280000
    1.324000,    5.296000
    1.328000,    5.312000
    1.332000,    5.328000
    1.336000,    5.344000
    1.340000,    5.360000
    1.344000,    5.376000
    1.348000,    5.392000
    1.352000,    5.408000
    1.356000,    5.424000
    1.360000,    5.440000
    1.364000,    5.456000
    1.368000,    5.472000
    1.372000,    5.488000
    1.376000,    5.504000
    1.380000,    5.520000
    1.384000,    5.536000
    1.388000,    5.552000
    1.392000,    5.568000
    1.396000,    5.584000
    1.400000,    5.600000
    1.404000,    5.616000
    1.408000,    5.632000
    1.412000,    5.648000
    1.416000,    5.664000
    1.420000,    5.680000
    1.424000,    5.696000
    1.428000,    5.712000
    1.432000,    5.728000
    1.436000,    5.744000
    1.440000,    5.760000
    1.444000,    5.776000
    1.448000,    5.792000
    1.452000,    5.808000
    1.456000,    5.824000
    1.460000,    5.840000
    1.464000,    5.856000
    1.468000,    5.872000
    1.472000,    5.888000
    1.476000,    5.904000
    1.480000,    5.920000
    1.484000,    5.936000
    1.488000,    5.952000
    1.492000,    5.968000
    1.496000,    5.984000
    1.500000,    6.000000
    1.504000,    6.016000
    1.508000,    6.032000
    1.512000,    6.048000
    1.516000,    6.064000
    1.520000,    6.080000
    1.524000,    6.096000
    1.528000,    6.112000
    1.532000,    6.128000
    1.536000,    6.144000
    1.540000,    6.160000
    1.544000,    6.176000
    1.548000,    6.192000
    1.552000,    6.208000
    1.556000,    6.224000
    1.560000,    6.240000
    1.564000,    6.256000
    1.568000,    6.272000
    1.572000,    6.288000
    1.576000,    6.304000
    1.580000,    6.320000
    1.584000,    6.336000
    1.588000,    6.352000
    1.592000,    6.368000
    1.596000,    6.384000
    1.600000,    6.400000
    1.604000,    6.416000
    1.608000,    6.432000
    1.612000,    6.448000
    1.616000,    6.464000
    1.620000,    6.480000
    1.624000,    6.496000
    1.628000,    6.512000
    1.632000,    6.528000
    1.636000,    6.544000
    1.640000,    6.560000
    1.644000,    6.576000
    1.648000,    6.592000
    1.652000,    6.608000
    1.656000,    6.624000
    1.660000,    6.640000
    1.664000,    6.656000
    1.668000,    6.672000
    1.672000,    6.688000
    1.676000,    6.704000
    1.680000,    6.720000
    1.684000,    6.736000
    1.688000,    6.752000
    1.692000,    6.768000
    1.696000,    6.784000
    1.700000,    6.800000
    1.704000,    6.816000
    1.708000,    6.832000
    1.712000,    6.848000
    1.716000,    6.864000
    1.720000,    6.880000
    1.724000,    6.896000
    1.728000,    6.912000
    1.732000,    6.928000
    1.736000,    6.944000
    1.740000,    6.960000
    1.744000,    6.976000
    1.748000,    6.992000
    1.752000,    7.008000
    1.756000,    7.024000
    1.760000,    7.040000
    1.764000,    7.056000
    1.768000,    7.072000
    1.772000,    7.088000
    1.776000,    7.104000
    1.780000,    7.120000
    1.784000,    7.136000
    1.788000,    7.152000
    1.792000,    7.168000
    1.796000,    7.184000
    1.800000,    7.200000
    1.804000,    7.216000
    1.808000,    7.232000
    1.812000,    7.248000
    1.816000,    7.264000
    1.820000,    7.280000
    1.824000,    7.296000
    1.828000,    7.312000
    1.832000,    7.328000
    1.836000,    7.344000
    1.840000,    7.360000
    1.844000,    7.376000
    1.848000,    7.392000
    1.852000,    7.408000
    1.856000,    7.424000
    1.860000,    7.440000
    1.864000,    7.456000
    1.868000,    7.472000
    1.872000,    7.488000
    1.876000,    7.504000
    1.880000,    7.520000
    1.884000,    7.536000
    1.888000,    7.552000
    1.892000,    7.568000
    1.896000,    7.584000
    1.900000,    7.600000
    1.904000,    7.616000
    1.908000,    7.632000
    1.912000,    7.648000
    1.916000,    7.664000
    1.920000,    7.680000
    1.924000,    7.696000
    1.928000,    7.712000
    1.932000,    7.728000
    1.936000,    7.744000
    1.940000,    7.760000
    1.944000,    7.776000
    1.948000,    7.792000
    1.952000,    7.808000
    1.956000,    7.824000
    1.960000,    7.840000
    1.964000,    7.856000
    1.968000,    7.872000
    1.972000,    7.888000
    1.976000,    7.904000
    1.980000,    7.920000
    1.984000,    7.936000
    1.988000,    7.952000
    1.992000,    7.968000
    1.996000,    7.984000
    2.000000,    8.000000
    2.004000,    8.016000
    2.008000,    8.032000
    2.012000,    8.048000
    2.016000,    8.064000
    2.020000,    8.080000
    2.024000,    8.096000
    2.028000,    8.112000
    2.032000,    8.128000
    2.036000,    8.144000
    2.040000,    8.160000
    2.044000,    8.176000
    2.048000,    8.192000
    2.052000,    8.208000
    2.056000,    8.224000
    2.060000,    8.240000
    2.064000,    8.256000
    2.068000,    8.272000
    2.072000,    8.288000
    2.076000,    8.304000
    2.080000,    8.320000
    2.084000,    8.336000
    2.088000,    8.352000
    2.092000,    8.368000
    2.096000,    8.384000
    2.100000,    8.400000
    2.104000,    8.416000
    2.108000,    8.432000
    2.112000,    8.448000
    2.116000,    8.464000
    2.120000,    8.480000
    2.124000,    8.496000
    2.128000,    8.512000
    2.132000,    8.528000
    2.136000,    8.544000
    2.140000,    8.560000
    2.144000,    8.576000
    2.148000,    8.592000
    2.152000,    8.608000
    2.156000,    8.624000
    2.160000,    8.640000
    2.164000,    8.656000
    2.168000,    8.672000
    2.172000,    8.688000
    2.176000,    8.704000
    2.180000,    8.720000
    2.184000,    8.736000
    2.188000,    8.752000
    2.192000,    8.768000
    2.196000,    8.784000
    2.200000,    8.800000
    2.204000,    8.816000
    2.208000,    8.832000
    2.212000,    8.848000
    2.216000,    8.864000
    2.220000,    8.880000
    2.224000,    8.896000
    2.228000,    8.912000
    2.232000,    8.928000
    2.236000,    8.944000
    2.240000,    8.960000
    2.244000,    8.976000
    2.248000,    8.992000
    2.252000,    9.008000
    2.256000,    9.024000
    2.260000,    9.040000
    2.264000,    9.056000
    2.268000,    9.072000
    2.272000,    9.088000
    2.276000,    9.104000
    2.280000,    9.120000
    2.284000,    9.136000
    2.288000,    9.152000
    2.292000,    9.168000
    2.296000,    9.184000
    2.300000,    9.200000
    2.304000,    9.216000
    2.308000,    9.232000
    2.312000,    9.248000
    2.316000,    9.264000
    2.320000,    9.280000
    2.324000,    9.296000
    2.328000,    9.312000
    2.332000,    9.328000
    2.336000,    9.344000
    2.340000,    9.360000
    2.344000,    9.376000
    2.348000,    9.392000
    2.352000,    9.408000
    2.356000,    9.424000
    2.360000,    9.440000
    2.364000,    9.456000
    2.368000,    9.472000
    2.372000,    9.488000
    2.376000,    9.504000
    2.380000,    9.520000
    2.384000,    9.536000
    2.388000,    9.552000
    2.392000,    9.568000
    2.396000,    9.584000
    2.400000,    9.600000
    2.404000,    9.616000
    2.408000,    9.632000
    2.412000,    9.648000
    2.416000,    9.664000
    2.420000,    9.680000
    2.424000,    9.696000
    2.428000,    9.712000
    2.432000,    9.728000
    2.436000,    9.744000
    2.440000,    9.760000
    2.444000,    9.776000
    2.448000,    9.792000
    2.452000,    9.808000
    2.456000,    9.824000
    2.460000,    9.840000
    2.464000,    9.856000
    2.468000,    9.872000
    2.472000,    9.888000
    2.476000,    9.904000
    2.480000,    9.920000
    2.484000,    9.936000
    2.488000,    9.952000
    2.492000,    9.968000
    2.496000,    9.984000
    2.500000,   10.000000
    2.504000,   10.016000
    2.508000,   10.032000
    2.512000,   10.048000
    2.516000,   10.064000
    2.520000,   10.080000
    2.524000,   10.096000
    2.528000,   10.112000
    2.532000,   10.128000
    2.536000,   10.144000
    2.540000,   10.160000
    2.544000,   10.176000
    2.548000,   10.192000
    2.552000,   10.208000
    2.556000,   10.224000
    2.560000,   10.240000
    2.564000,   10.256000
    2.568000,   10.272000
    2.572000,   10.288000
    2.576000,   10.304000
    2.580000,   10.320000
    2.584000,   10.336000
    2.588000,   10.352000
    2.592000,   10.368000
    2.596000,   10.384000
    2.600000,   10.400000
    2.604000,   10.416000
    2.608000,   10.432000
    2.612000,   10.448000
    2.616000,   10.464000
    2.620000,   10.480000
    2.624000,   10.496000
    2.628000,   10.512000
    2.632000,   10.528000
    2.636000,   10.544000
    2.640000,   10.560000
    2.644000,   10.576000
    2.648000,   10.592000
    2.652000,   10.608000
    2.656000,   10.624000
    2.660000,   10.640000
    2.664000,   10.656000
    2.668000,   10.672000
    2.672000,   10.688000
    2.676000,   10.704000
    2.680000,   10.720000
    2.684000,   10.736000
    2.688000,   10.752000
    2.692000,   10.768000
    2.696000,   10.784000
    2.700000,   10.800000
    2.704000,   10.816000
    2.708000,   10.832000
    2.712000,   10.848000
    2.716000,   10.864000
    2.720000,   10.880000
    2.724000,   10.896000
    2.728000,   10.912000
    2.732000,   10.928000
    2.736000,   10.944000
    2.740000,   10.960000
    2.744000,   10.976000
    2.748000,   10.992000
    2.752000,   11.008000
    2.756000,   11.024000
    2.760000,   11.040000
    2.764000,   11.056000
    2.768000,   11.072000
    2.772000,   11.088000
    2.776000,   11.104000
    2.780000,   11.120000
    2.784000,   11.136000
    2.788000,   11.152000
    2.792000,   11.168000
    2.796000,   11.184000
    2.800000,   11.200000
    2.804000,   11.216000
    2.808000,   11.232000
    2.812000,   11.248000
    2.816000,   11.264000
    2.820000,   11.280000
    2.824000,   11.296000
    2.828000,   11.312000
    2.832000,   11.328000
    2.836000,   11.344000
    2.840000,   11.360000
    2.844000,   11.376000
    2.848000,   11.392000
    2.852000,   11.408000
    2.856000,   11.424000
    2.860000,   11.440000
    2.864000,   11.456000
    2.868000,   11.472000
    2.872000,   11.488000
    2.876000,   11.504000
    2.880000,   11.520000
    2.884000,   11.536000
    2.888000,   11.552000
    2.892000,   11.568000
    2.896000,   11.584000
    2.900000,   11.600000
    2.904000,   11.616000
    2.908000,   11.632000
    2.912000,   11.648000
    2.916000,   11.664000
    2.920000,   11.680000
    2.924000,   11.696000
    2.928000,   11.712000
    2.932000,   11.728000
    2.936000,   11.744000
    2.940000,   11.760000
    2.944000,   11.776000
    2.948000,   11.792000
    2.952000,   11.808000
    2.956000,   11.824000
    2.960000,   11.840000
    2.964000,   11.856000
    2.968000,   11.872000
    2.972000,   11.888000
    2.976000,   11.904000
    2.980000,   11.920000
    2.984000,   11.936000
    2.988000,   11.952000
    2.992000,   11.968000
    2.996000,   11.984000
    3.000000,   12.000000
    3.004000,   12.016000
    3.008000,   12.032000
    3.012000,   12.048000
    3.016000,   12.064000
    3.020000,   12.080000
    3.024000,   12.096000
    3.028000,   12.112000
    3.032000,   12.128000
    3.036000,   12.144000
    3.040000,   12.160000
    3.044000,   12.176000
    3.048000,   12.192000
    3.052000,   12.208000
    3.056000,   12.224000
    3.060000,   12.240000
    3.064000,   12.256000
    3.068000,   12.272000
    3.072000,   12.288000
    3.076000,   12.304000
    3.080000,   12.320000
    3.084000,   12.336000
    3.088000,   12.352000
    3.092000,   12.368000
    3.096000,   12.384000
    3.100000,   12.400000
    3.104000,   12.416000
    3.108000,   12.432000
    3.112000,   12.448000
    3.116000,   12.464000
    3.120000,   12.480000
    3.124000,   12.496000
    3.128000,   12.512000
    3.132000,   12.528000
    3.136000,   12.544000
    3.140000,   12.560000
    3.144000,   12.576000
    3.148000,   12.592000
    3.152000,   12.608000
    3.156000,   12.624000
    3.160000,   12.640000
    3.164000,   12.656000
    3.168000,   12.672000
    3.172000,   12.688000
    3.176000,   12.704000
    3.180000,   12.720000
    3.184000,   12.736000
    3.188000,   12.752000
    3.192000,   12.768000
    3.196000,   12.784000
    3.200000,   12.800000
    3.204000,   12.816000
    3.208000,   12.832000
    3.212000,   12.848000
    3.216000,   12.864000
    3.220000,   12.880000
    3.224000,   12.896000
    3.228000,   12.912000
    3.232000,   12.928000
    3.236000,   12.944000
    3.240000,   12.960000
    3.244000,   12.976000
    3.248000,   12.992000
    3.252000,   13.008000
    3.256000,   13.024000
    3.260000,   13.040000
    3.264000,   13.056000
    3.268000,   13.072000
    3.272000,   13.088000
    3.276000,   13.104000
    3.280000,   13.120000
    3.284000,   13.136000
    3.288000,   13.152000
    3.292000,   13.168000
    3.296000,   13.184000
    3.300000,   13.200000
    3.304000,   13.216000
    3.308000,   13.232000
    3.312000,   13.248000
    3.316000,   13.264000
    3.320000,   13.280000
    3.324000,   13.296000
    3.328000,   13.312000
    3.332000,   13.328000
    3.336000,   13.344000
    3.340000,   13.360000
    3.344000,   13.376000
    3.348000,   13.392000
    3.352000,   13.408000
    3.356000,   13.424000
    3.360000,   13.440000
    3.364000,   13.456000
    3.368000,   13.472000
    3.372000,   13.488000
    3.376000,   13.504000
    3.380000,   13.520000
    3.384000,   13.536000
    3.388000,   13.552000
    3.392000,   13.568000
    3.396000,   13.584000
    3.400000,   13.600000
    3.404000,   13.616000
    3.408000,   13.632000
    3.412000,   13.648000
    3.416000,   13.664000
    3.420000,   13.680000
    3.424000,   13.696000
    3.428000,   13.712000
    3.432000,   13.728000
    3.436000,   13.744000
    3.440000,   13.760000
    3.444000,   13.776000
    3.448000,   13.792000
    3.452000,   13.808000
    3.456000,   13.824000
    3.460000,   13.840000
    3.464000,   13.856000
    3.468000,   13.872000
    3.472000,   13.888000
    3.476000,   13.904000
    3.480000,   13.920000
    3.484000,   13.936000
    3.488000,   13.952000
    3.492000,   13.968000
    3.496000,   13.984000
    3.500000,   14.000000
    3.504000,   14.016000
    3.508000,   14.032000
    3.512000,   14.048000
    3.516000,   14.064000
    3.520000,   14.080000
    3.524000,   14.096000
    3.528000,   14.112000
    3.532000,   14.128000
    3.536000,   14.144000
    3.540000,   14.160000
    3.544000,   14.176000
    3.548000,   14.192000
    3.552000,   14.208000
    3.556000,   14.224000
    3.560000,   14.240000
    3.564000,   14.256000
    3.568000,   14.272000
    3.572000,   14.288000
    3.576000,   14.304000
    3.580000,   14.320000
    3.584000,   14.336000
    3.588000,   14.352000
    3.592000,   14.368000
    3.596000,   14.384000
    3.600000,   14.400000
    3.604000,   14.416000
    3.608000,   14.432000
    3.612000,   14.448000
    3.616000,   14.464000
    3.620000,   14.480000
    3.624000,   14.496000
    3.628000,   14.512000
    3.632000,   14.528000
    3.636000,   14.544000
    3.640000,   14.560000
    3.644000,   14.576000
    3.648000,   14.592000
    3.652000,   14.608000
    3.656000,   14.624000
    3.660000,   14.640000
    3.664000,   14.656000
    3.668000,   14.672000
    3.672000,   14.688000
    3.676000,   14.704000
    3.680000,   14.720000
    3.684000,   14.736000
    3.688000,   14.752000
    3.692000,   14.768000
    3.696000,   14.784000
    3.700000,   14.800000
    3.704000,   14.816000
    3.708000,   14.832000
    3.712000,   14.848000
    3.716000,   14.864000
    3.720000,   14.880000
    3.724000,   14.896000
    3.728000,   14.912000
    3.732000,   14.928000
    3.736000,   14.944000
    3.740000,   14.960000
    3.744000,   14.976000
    3.748000,   14.992000
    3.752000,   15.008000
    3.756000,   15.024000
    3.760000,   15.040000
    3.764000,   15.056000
    3.768000,   15.072000
    3.772000,   15.088000
    3.776000,   15.104000
    3.780000,   15.120000
    3.784000,   15.136000
    3.788000,   15.152000
    3.792000,   15.168000
    3.796000,   15.184000
    3.800000,   15.200000
    3.804000,   15.216000
    3.808000,   15.232000
    3.812000,   15.248000
    3.816000,   15.264000
    3.820000,   15.280000
    3.824000,   15.296000
    3.828000,   15.312000
    3.832000,   15.328000
    3.836000,   15.344000
    3.840000,   15.360000
    3.844000,   15.376000
    3.848000,   15.392000
    3.852000,   15.408000
    3.856000,   15.424000
    3.860000,   15.440000
    3.864000,   15.456000
    3.868000,   15.472000
    3.872000,   15.488000
    3.876000,   15.504000
    3.880000,   15.520000
    3.884000,   15.536000
    3.888000,   15.552000
    3.892000,   15.568000
    3.896000,   15.584000
    3.900000,   15.600000
    3.904000,   15.616000
    3.908000,   15.632000
    3.912000,   15.648000
    3.916000,   15.664000
    3.920000,   15.680000
    3.924000,   15.696000
    3.928000,   15.712000
    3.932000,   15.728000
    3.936000,   15.744000
    3.940000,   15.760000
    3.944000,   15.776000
    3.948000,   15.792000
    3.952000,   15.808000
    3.956000,   15.824000
    3.960000,   15.840000
    3.964000,   15.856000
    3.968000,   15.872000
    3.972000,   15.888000
    3.976000,   15.904000
    3.980000,   15.920000
    3.984000,   15.936000
    3.988000,   15.952000
    3.992000,   15.968000
    3.996000,   15.984000
    4.000000,   16.000000
